rowid,kepid,tce_plnt_num,tce_period,tce_period_err,tce_time0,tce_time0_err,tce_duration,tce_duration_err,av_training_set
244,2309579,1,1.043690,1.130650000e-05,2.45497e+06,2.923520000e-03,3.3270,1.4470000e+00,AFP
245,2442084,1,49.788600,3.665210000e-06,2.45501e+06,6.349680000e-05,7.3980,3.2910000e-03,AFP
246,2442084,2,49.788600,3.562030000e-06,2.45497e+06,6.066040000e-05,3.7760,1.0820000e-02,AFP
247,2442118,1,1.221480,9.616930000e-06,2.45497e+06,2.903390000e-03,3.9050,1.5340000e+00,AFP
248,2442118,2,1.221720,2.777730000e-05,2.45497e+06,2.676320000e-02,2.6690,1.4280000e+00,AFP
249,2442359,1,0.552831,4.891500000e-06,2.45496e+06,7.774130000e-04,1.1760,2.0060000e-01,AFP
250,2558163,1,17.543600,2.582010000e-04,2.45497e+06,1.221250000e-02,6.8940,1.5760000e+00,PC
251,2558363,1,0.546234,7.564240000e-06,2.45496e+06,1.124820000e-03,1.0500,1.3200000e-01,AFP
252,2558370,1,0.546250,3.125320000e-06,2.45496e+06,2.620020000e-04,1.0730,4.5420000e-02,PC
253,2579043,1,6.312160,2.176830000e-05,2.45497e+06,2.637670000e-03,4.8470,3.8660000e-01,PC
254,2579147,1,7.352910,4.186490000e-05,2.45497e+06,3.991120000e-03,12.5000,6.6620000e-01,AFP
255,2579147,2,14.706100,7.699370000e-05,2.45498e+06,4.135200000e-03,15.5100,2.8390000e-01,NTP
256,2579147,3,7.353170,3.901740000e-05,2.45497e+06,3.746540000e-03,15.0400,2.0410000e-01,AFP
257,2579147,4,1.336640,0.000000000e+00,2.45497e+06,0.000000000e+00,5.0000,0.0000000e+00,UNK
258,2696938,1,573.587000,1.334510000e-02,2.45496e+06,2.554650000e-02,10.4600,2.4210000e+00,NTP
259,2697935,1,21.512900,4.524340000e-05,2.45497e+06,1.848280000e-03,3.4790,7.8520000e-01,UNK
260,2706947,1,2.577720,4.828840000e-05,2.45497e+06,1.127420000e-02,8.2440,5.5140000e+00,UNK
261,2707097,1,0.692797,3.214700000e-07,2.45496e+06,3.411170000e-05,0.5059,1.1840000e-02,AFP
262,2715282,1,0.968163,1.674090000e-05,2.45497e+06,7.083570000e-03,5.2490,1.8770000e+01,AFP
263,2715398,1,0.968354,1.619900000e-05,2.45497e+06,6.987430000e-03,4.1160,1.2190000e+01,AFP
264,2715487,1,0.700442,8.720220000e-06,2.45496e+06,1.946020000e-03,1.6150,4.7610000e-01,AFP
265,2715487,2,0.700452,1.218420000e-05,2.45497e+06,3.635270000e-03,1.7090,2.3460000e+00,AFP
266,2833554,1,2.080140,1.782510000e-05,2.45497e+06,4.601790000e-03,5.7750,1.9460000e+00,AFP
267,2833554,2,2.080230,2.018010000e-05,2.45497e+06,5.209100000e-03,7.4870,5.3180000e+00,AFP
268,2834463,1,5.888430,2.344760000e-05,2.45497e+06,2.780690000e-03,1.0600,1.4170000e-01,UNK
269,2857722,3,0.630106,1.253060000e-05,2.45496e+06,1.159160000e-03,0.7170,4.3410000e-02,AFP
270,2858134,1,494.127000,4.285950000e-02,2.45509e+06,7.267020000e-02,2.7630,4.3350000e+00,UNK
271,2859299,1,0.643683,1.192940000e-05,2.45496e+06,1.876210000e-03,0.9114,9.4800000e-02,AFP
272,2859299,2,0.643679,1.422700000e-05,2.45496e+06,2.465430000e-03,1.0230,1.4570000e-01,AFP
273,1429120,2,0.760636,9.449420000e-06,2.45496e+06,3.442310000e-03,3.0410,4.4270000e+00,AFP
274,1429589,1,38.168800,6.933630000e-04,2.45498e+06,1.493660000e-02,6.7690,1.1080000e+00,PC
275,1429653,1,2.338240,2.358360000e-05,2.45497e+06,6.349090000e-03,6.7030,2.6350000e+00,AFP
276,1576558,1,3.795840,5.749970000e-05,2.45497e+06,1.014520000e-02,15.3800,9.2610000e+00,NTP
277,1577039,1,3.073120,2.030960000e-05,2.45497e+06,3.185400000e-03,4.6490,2.0110000e-01,AFP
278,1577039,2,3.073060,1.224660000e-05,2.45497e+06,1.789190000e-03,2.3680,1.7390000e-01,AFP
279,1871056,2,140.103000,1.588650000e-03,2.45505e+06,7.456350000e-03,17.9400,1.0590000e+00,PC
280,1871483,1,14.137400,1.383070000e-04,2.45497e+06,8.358270000e-03,2.2470,5.0330000e-01,UNK
281,1872262,1,0.750956,1.071980000e-05,2.45497e+06,3.619660000e-03,3.6260,7.2580000e+00,UNK
282,2141938,1,1.253800,1.232120000e-05,2.45497e+06,3.911110000e-03,2.6880,9.2250000e-01,AFP
283,2141938,2,1.253730,1.587790000e-05,2.45496e+06,5.802930000e-03,4.7350,8.4350000e+00,AFP
284,2142522,1,13.323500,7.116850000e-05,2.45497e+06,4.253050000e-03,3.9520,5.2620000e-01,PC
285,2156514,1,1.585560,1.461970000e-05,2.45497e+06,3.559020000e-03,3.6460,1.5620000e+00,UNK
286,2283124,1,0.611056,1.088090000e-05,2.45497e+06,1.872270000e-03,1.4680,8.8180000e-01,AFP
287,2283124,2,0.611014,1.767910000e-05,2.45496e+06,4.093950000e-03,2.0670,1.2090000e+00,AFP
288,2283124,3,1.222080,1.482960000e-05,2.45497e+06,2.881370000e-03,1.6980,5.7620000e-01,UNK
289,2283362,1,0.673138,9.797270000e-06,2.45496e+06,1.617980000e-03,1.0700,1.5980000e-01,AFP
290,2309579,2,1.043660,9.412420000e-06,2.45496e+06,2.789820000e-03,2.1090,3.2660000e-01,AFP
291,2309585,1,1.838520,0.000000000e+00,2.45497e+06,0.000000000e+00,1.5000,0.0000000e+00,AFP
292,2309587,1,1.838510,2.699920000e-08,2.45497e+06,6.382690000e-06,3.1090,6.3500000e-04,AFP
293,2309587,2,0.919256,0.000000000e+00,2.45497e+06,0.000000000e+00,2.0000,0.0000000e+00,UNK
294,2309719,1,54.356300,1.335740000e-05,2.45500e+06,2.020110000e-04,6.3780,1.3380000e-02,PC
295,2442448,1,76.613500,6.127850000e-04,2.45499e+06,6.848290000e-03,9.5470,9.7300000e-01,PC
296,2442551,1,453.951000,6.110490000e-03,2.45534e+06,9.491470000e-03,9.7210,1.4870000e+00,UNK
297,2443393,1,73.709700,8.824000000e-04,2.45504e+06,9.628520000e-03,10.3600,7.7450000e-01,PC
298,2443753,1,0.864109,1.207060000e-05,2.45496e+06,5.595530000e-03,4.7410,1.7300000e+01,UNK
299,2558488,1,1.287850,3.055200000e-05,2.45497e+06,1.207630000e-02,3.5140,1.3280000e+00,NTP
300,2568519,1,0.916937,0.000000000e+00,2.45496e+06,0.000000000e+00,3.5000,0.0000000e+00,UNK
301,2568971,1,5.088570,2.137390000e-05,2.45497e+06,3.507810000e-03,4.6120,2.9610000e-01,NTP
302,2568971,2,2.544330,1.292650000e-05,2.45497e+06,2.894500000e-03,3.3740,2.5480000e-01,UNK
303,2568971,3,0.848111,8.637950000e-06,2.45496e+06,2.623960000e-03,2.6200,2.6280000e+00,UNK
304,2579814,1,2.790910,7.012520000e-05,2.45497e+06,1.676260000e-02,11.3700,2.4150000e+01,NTP
305,2579906,1,0.640756,1.374880000e-05,2.45496e+06,3.070560000e-03,1.7910,2.2870000e+00,UNK
306,2580613,1,3.006090,4.662600000e-05,2.45496e+06,1.005550000e-02,6.8690,4.3170000e+00,UNK
307,2580872,1,15.926600,0.000000000e+00,2.45498e+06,0.000000000e+00,5.0000,0.0000000e+00,AFP
308,2707479,1,0.752174,1.876850000e-05,2.45496e+06,3.998930000e-03,2.5110,2.9990000e+00,UNK
309,2707479,2,0.950029,1.455490000e-05,2.45497e+06,4.316370000e-03,3.0340,1.1390000e+00,AFP
310,2707479,3,0.950130,0.000000000e+00,2.45496e+06,0.000000000e+00,3.5000,0.0000000e+00,AFP
311,2707916,1,1.891290,1.144370000e-05,2.45497e+06,4.302300000e-03,3.5490,2.6460000e-01,AFP
312,2715695,1,4.095800,1.797560000e-05,2.45496e+06,2.977760000e-03,1.7260,8.6250000e-01,PC
313,2715695,2,7.558770,3.305390000e-05,2.45497e+06,3.421650000e-03,1.1080,2.2970000e-01,PC
314,2716801,1,42.521500,4.914350000e-04,2.45497e+06,9.749310000e-03,6.0960,7.1820000e-01,PC
315,2716801,2,9.476610,1.352990000e-04,2.45497e+06,1.164090000e-02,4.4040,9.0530000e-01,UNK
316,2835657,1,0.761739,1.197950000e-05,2.45496e+06,1.767590000e-03,1.4580,7.0080000e-01,NTP
317,2837111,1,8.734860,4.214980000e-05,2.45497e+06,3.797030000e-03,4.3570,6.2900000e-01,PC
318,2837111,2,3.718390,4.006210000e-05,2.45497e+06,7.311780000e-03,3.6420,2.9500000e-01,UNK
319,2846358,1,394.749000,7.223900000e-03,2.45526e+06,7.512970000e-03,14.3100,1.7720000e+00,UNK
320,2860656,1,4.114920,2.990280000e-05,2.45497e+06,5.393380000e-03,3.1200,5.3720000e-01,PC
321,2860788,1,2.629870,6.038930000e-08,2.45497e+06,1.674890000e-05,6.3990,9.1710000e-04,UNK
322,2860793,1,2.629860,8.942050000e-06,2.45497e+06,1.935900000e-03,4.0580,2.2800000e-01,AFP
323,2860793,2,3.728820,3.351470000e-05,2.45497e+06,5.845580000e-03,5.6020,8.9950000e-01,NTP
324,1429653,2,2.338440,3.618660000e-05,2.45497e+06,9.136170000e-03,7.4240,1.2800000e+01,AFP
325,1430207,1,399.527000,1.465060000e-02,2.45532e+06,1.736350000e-02,11.7300,7.2840000e-01,NTP
326,1430590,1,0.693353,8.499150000e-06,2.45496e+06,2.553040000e-03,1.9090,2.0410000e+00,NTP
327,1430590,2,0.921289,1.419300000e-05,2.45496e+06,7.612960000e-03,2.0590,8.3750000e-01,UNK
328,1577039,3,3.073380,1.104030000e-04,2.45496e+06,2.980940000e-02,5.5310,2.7320000e+00,AFP
329,1577039,4,3.073090,2.439720000e-05,2.45497e+06,1.493330000e-02,7.6450,2.5300000e+00,AFP
330,1577912,1,0.601866,1.117180000e-05,2.45497e+06,6.354900000e-03,3.8490,2.1000000e+01,UNK
331,1577912,2,0.781821,1.749950000e-05,2.45497e+06,9.835760000e-03,1.2450,1.3630000e+00,UNK
332,1872262,2,1.302420,2.814650000e-05,2.45496e+06,1.002750000e-02,2.6300,7.0450000e-01,UNK
333,1872821,1,10.273800,4.538930000e-05,2.45497e+06,3.548030000e-03,3.1250,6.1790000e-01,PC
334,1872948,1,1.386060,9.404290000e-06,2.45496e+06,2.776620000e-03,3.5330,4.7940000e-01,AFP
335,1872948,2,1.386350,1.159840000e-05,2.45496e+06,5.244700000e-03,5.0690,1.3970000e+00,AFP
336,2157247,1,5.686490,9.203950000e-06,2.45497e+06,1.142750000e-03,2.3440,2.7250000e-01,UNK
337,2157247,2,5.686430,8.394190000e-06,2.45497e+06,1.063130000e-03,2.2510,1.4070000e-01,UNK
338,2157489,1,1.357240,1.647300000e-05,2.45497e+06,5.527060000e-03,3.9180,2.8010000e+00,AFP
339,2283362,2,0.673128,1.126940000e-05,2.45497e+06,2.936460000e-03,1.8150,1.0500000e+00,AFP
340,2297728,1,1.800160,1.216640000e-05,2.45497e+06,2.075500000e-03,5.8610,2.5850000e+00,NTP
341,2297728,2,0.535446,2.290380000e-05,2.45496e+06,5.184780000e-03,1.4830,1.9250000e+00,NTP
342,2297729,1,477.014000,1.352440000e-02,2.45544e+06,1.950360000e-02,12.1700,2.3930000e+00,UNK
343,2309910,1,1.843620,9.031570000e-06,2.45497e+06,2.778720000e-03,4.5660,1.5190000e+00,AFP
344,2310284,1,1.399380,1.523980000e-05,2.45497e+06,2.106870000e-03,4.2180,1.7520000e+00,NTP
345,2310284,2,0.699673,0.000000000e+00,2.45496e+06,0.000000000e+00,2.5000,0.0000000e+00,UNK
346,2310586,1,0.585522,1.219780000e-05,2.45496e+06,3.548190000e-03,1.8300,1.5570000e+00,UNK
347,2444412,1,14.911200,1.098000000e-05,2.45497e+06,5.845860000e-04,3.4500,8.1250000e-02,PC
348,2444769,1,3.001680,4.266420000e-05,2.45497e+06,9.133630000e-03,11.2600,9.8730000e+00,UNK
349,2445129,1,10.318800,2.594970000e-05,2.45497e+06,2.012130000e-03,2.9110,4.2210000e-01,AFP
350,2568971,4,0.508855,0.000000000e+00,2.45496e+06,0.000000000e+00,1.5000,0.0000000e+00,NTP
351,2569488,1,1.523270,3.054250000e-06,2.45497e+06,5.970490000e-04,3.2460,5.2790000e-02,AFP
352,2569494,1,1.523330,3.763690000e-07,2.45497e+06,1.112870000e-04,4.5710,8.7090000e-03,AFP
353,2569516,1,45.582900,4.109040000e-04,2.45497e+06,7.306970000e-03,3.3800,3.2490000e-01,AFP
354,2580872,2,15.926600,8.237060000e-07,2.45497e+06,4.296630000e-05,11.1100,5.7590000e-03,AFP
355,2580872,3,15.926500,0.000000000e+00,2.45498e+06,0.000000000e+00,1.5000,0.0000000e+00,AFP
356,2580882,1,0.889755,1.735410000e-05,2.45497e+06,4.465540000e-03,1.5760,4.2370000e-01,UNK
357,2581191,1,1.990440,6.465570000e-06,2.45497e+06,1.709580000e-03,2.9720,1.6760000e-01,AFP
358,2707985,1,1.891290,1.013680000e-05,2.45497e+06,2.983830000e-03,4.6690,1.9090000e+00,AFP
359,2708156,1,1.891280,0.000000000e+00,2.45497e+06,0.000000000e+00,4.5000,0.0000000e+00,UNK
360,2708156,2,0.630414,1.654080000e-05,2.45496e+06,2.909020000e-03,1.3100,1.1290000e+00,UNK
361,2708172,1,1.891170,1.755030000e-05,2.45497e+06,5.327100000e-03,4.4120,3.1930000e+00,AFP
362,2716853,1,18.827400,8.850490000e-05,2.45497e+06,3.990970000e-03,4.6220,1.0720000e+00,PC
363,2716979,1,8.832420,6.325860000e-05,2.45497e+06,5.601430000e-03,2.1320,2.4920000e-01,UNK
364,2717158,1,13.222600,1.346030000e-04,2.45498e+06,8.121610000e-03,4.0370,8.2470000e-01,PC
365,2846358,2,2.392200,2.029530000e-05,2.45497e+06,3.444980000e-03,7.4860,1.8670000e+00,NTP
366,2846358,3,1.106110,8.538990000e-06,2.45496e+06,1.438590000e-03,3.5640,9.0690000e-01,NTP
367,2847816,1,0.578045,8.000040000e-06,2.45496e+06,2.580260000e-03,2.1930,5.4080000e+00,UNK
368,2849140,1,11.823300,1.705600000e-04,2.45497e+06,1.133730000e-02,8.0430,8.0440000e-01,PC
369,2860866,1,90.124900,4.208760000e-04,2.45501e+06,3.752160000e-03,12.5400,2.0560000e-01,PC
370,2860930,1,459.269000,6.667180000e-03,2.45509e+06,9.797000000e-03,2.8810,3.2920000e+00,NTP
371,2861126,1,4.987750,2.561070000e-05,2.45497e+06,3.686290000e-03,1.7710,3.7620000e-01,UNK
372,2864938,1,255.920000,9.188690000e-03,2.45518e+06,1.982770000e-02,11.3400,1.4970000e+00,UNK
373,2969628,1,0.657810,5.103160000e-05,2.45496e+06,1.911130000e-02,2.0240,1.4650000e+01,UNK
374,1430741,1,1.416640,2.352870000e-05,2.45497e+06,8.411330000e-03,4.1940,5.4600000e-01,AFP
375,1430741,2,1.416760,1.126930000e-05,2.45496e+06,2.404910000e-03,4.5810,2.4210000e+00,AFP
376,1431122,1,4.298940,1.313130000e-05,2.45497e+06,2.079660000e-03,2.2350,3.9620000e-01,PC
377,1717528,1,9.313950,4.662670000e-05,2.45497e+06,3.903230000e-03,0.9989,2.0490000e-01,NTP
378,1717722,1,4.537030,1.523140000e-05,2.45497e+06,2.340150000e-03,1.7670,6.8850000e-01,PC
379,1717722,2,0.977284,7.425060000e-06,2.45496e+06,1.862410000e-03,1.5400,2.1050000e-01,PC
380,1718189,1,21.853600,1.006960000e-04,2.45498e+06,3.737630000e-03,3.4960,4.8960000e-01,PC
381,1872948,3,1.385810,1.922230000e-05,2.45497e+06,6.368470000e-03,5.2500,1.8810000e+00,AFP
382,1873030,1,2.536630,5.634090000e-05,2.45497e+06,1.406740000e-02,6.1780,5.9510000e+00,UNK
383,1873513,1,3.290380,7.147020000e-07,2.45496e+06,1.684200000e-04,1.7750,4.8860000e-02,PC
384,2157489,2,1.357340,5.823140000e-05,2.45496e+06,2.716670000e-02,2.8060,1.9580000e+00,AFP
385,2158190,1,0.984451,1.396030000e-05,2.45496e+06,5.013070000e-03,2.9270,3.0320000e+00,NTP
386,2158208,1,0.879166,1.584320000e-05,2.45496e+06,4.642230000e-03,1.9990,1.6970000e+00,UNK
387,2158208,2,0.768036,2.686830000e-05,2.45496e+06,9.530370000e-03,2.5010,3.0920000e+00,AFP
388,2297739,1,1.611120,1.611730000e-05,2.45497e+06,4.704520000e-03,6.0080,3.7970000e+00,NTP
389,2297739,2,4.160260,4.808510000e-05,2.45497e+06,8.240010000e-03,12.3300,3.7010000e+00,NTP
390,2297793,1,459.137000,1.200360000e-02,2.45509e+06,1.890990000e-02,15.5800,1.2870000e+00,NTP
391,2300319,1,366.774000,1.252750000e-02,2.45501e+06,2.095050000e-02,8.1920,2.5780000e+00,UNK
392,2422539,1,118.244000,8.195100000e-04,2.45506e+06,5.792730000e-03,9.4820,1.8030000e-01,NTP
393,2422820,1,13.891300,1.881600000e-04,2.45497e+06,1.122410000e-02,5.0160,1.5170000e+00,UNK
394,2436378,1,8.531610,1.016310000e-05,2.45497e+06,1.134600000e-03,2.9130,6.8460000e-02,AFP
395,2445129,2,10.318600,6.515870000e-05,2.45497e+06,5.208180000e-03,3.7990,3.3160000e-01,AFP
396,2445134,1,8.412010,1.217490000e-07,2.45497e+06,1.251760000e-05,5.4020,6.9560000e-04,AFP
397,2445134,2,8.412010,1.290270000e-06,2.45497e+06,1.299700000e-04,5.1380,6.9010000e-03,AFP
398,2445154,1,8.412170,3.265580000e-05,2.45497e+06,3.148120000e-03,4.1030,1.9100000e-01,AFP
399,2570281,1,14.471300,1.369420000e-04,2.45498e+06,9.112190000e-03,11.4900,2.6600000e-01,AFP
400,2570281,2,14.471200,9.727910000e-05,2.45498e+06,3.687960000e-02,28.7900,1.6160000e+00,AFP
401,2570432,1,1.891450,1.840430000e-05,2.45497e+06,7.377100000e-03,5.7200,5.3850000e+00,AFP
402,2570505,1,1.891260,2.173750000e-05,2.45497e+06,6.601020000e-03,4.8250,3.4470000e+00,AFP
403,2581316,1,217.832000,7.712540000e-05,2.45507e+06,2.853080000e-04,21.3400,2.0260000e-02,PC
404,2581316,2,10.514200,3.998440000e-05,2.45497e+06,2.990870000e-03,3.7700,9.9070000e-02,PC
405,2581452,1,2.617580,6.262980000e-05,2.45497e+06,1.375020000e-02,8.4670,1.1290000e+01,UNK
406,2708176,1,1.891290,1.874430000e-05,2.45497e+06,5.476230000e-03,4.3930,2.4030000e+00,AFP
407,2708203,1,1.891250,1.256900000e-05,2.45497e+06,4.855850000e-03,2.7540,2.1350000e-01,AFP
408,2708221,1,1.891160,7.171350000e-06,2.45497e+06,2.587630000e-03,4.2950,6.5960000e-01,AFP
409,2708270,1,1.891260,8.747420000e-06,2.45497e+06,1.762550000e-03,3.3210,2.6000000e-01,AFP
410,2717483,1,0.737176,1.469010000e-05,2.45497e+06,6.894170000e-03,2.2330,8.1480000e+00,AFP
411,2717483,2,0.737207,9.049130000e-06,2.45496e+06,2.836880000e-03,2.0000,1.2600000e+00,AFP
412,2717483,3,1.156990,1.984590000e-05,2.45497e+06,9.893300000e-03,2.3050,1.0620000e+00,UNK
413,2718630,1,0.779388,6.030970000e-06,2.45496e+06,2.148860000e-03,2.6710,2.0720000e+00,UNK
414,2849805,1,3.749100,5.820250000e-06,2.45497e+06,1.000690000e-03,1.8250,6.4570000e-02,PC
415,2850321,1,25.221200,2.463740000e-04,2.45498e+06,8.007260000e-03,15.9500,2.7560000e-01,UNK
416,2851014,1,468.391000,6.990600000e-03,2.45512e+06,8.719860000e-03,5.8810,1.4830000e+00,UNK
417,2969638,2,1.973590,1.787370000e-05,2.45497e+06,4.979900000e-03,3.8580,1.3310000e+00,AFP
418,2969991,1,3.409820,2.009130000e-05,2.45497e+06,3.529400000e-03,5.8450,4.4290000e-01,AFP
419,2969991,2,3.409600,3.358820000e-05,2.45497e+06,5.752410000e-03,7.5480,2.5400000e+00,AFP
420,1431794,1,0.625631,3.985780000e-06,2.45496e+06,7.130490000e-04,1.9790,3.1040000e-01,UNK
421,1431794,2,2.943750,3.828950000e-05,2.45497e+06,7.637330000e-03,6.3670,1.2680000e-01,UNK
422,1431794,3,0.515946,1.222940000e-05,2.45496e+06,1.667230000e-03,1.4700,4.6610000e-01,NTP
423,1432149,1,0.583189,8.392960000e-06,2.45496e+06,1.485000000e-03,2.1680,6.3200000e-01,UNK
424,1718189,2,13.060700,6.489500000e-05,2.45497e+06,4.046750000e-03,3.1800,6.5280000e-01,PC
425,1718189,3,86.723900,1.295940000e-03,2.45503e+06,1.082630000e-02,4.7420,2.2400000e+00,PC
426,1718290,1,0.877347,5.680580000e-05,2.45496e+06,1.046810000e-02,1.4860,2.7640000e+00,AFP
427,1995519,1,19.940200,1.290710000e-04,2.45498e+06,5.442270000e-03,3.7780,1.3580000e+00,PC
428,1995732,1,77.362400,1.818020000e-05,2.45497e+06,2.039220000e-04,12.1400,1.2490000e-02,AFP
429,1995732,2,77.360900,2.723730000e-05,2.45500e+06,2.814820000e-04,13.6200,2.1650000e-02,AFP
430,1996180,1,3.025580,1.065660000e-05,2.45497e+06,2.215880000e-03,2.9680,8.5110000e-02,PC
431,2158208,3,0.767990,1.079570000e-05,2.45496e+06,3.997390000e-03,3.0740,4.7730000e+00,AFP
432,2159700,1,516.139000,6.072400000e-03,2.45521e+06,8.362990000e-03,7.0010,8.4310000e-01,NTP
433,2159852,1,1.385320,1.223270000e-05,2.45497e+06,1.645360000e-03,3.0770,4.9320000e-01,AFP
434,2300529,1,0.850650,7.155070000e-06,2.45497e+06,2.065160000e-03,1.5000,1.6870000e-01,UNK
435,2300529,2,10.938400,2.999500000e-04,2.45497e+06,2.182040000e-02,10.4500,7.5070000e-01,UNK
436,2300529,3,0.781322,1.253760000e-05,2.45497e+06,8.495400000e-03,2.8930,1.2020000e+00,UNK
437,2436421,1,1.437670,1.197620000e-05,2.45497e+06,4.644340000e-03,5.4310,6.9350000e+00,UNK
438,2436635,1,0.584730,8.678340000e-06,2.45496e+06,1.722040000e-03,1.7580,9.2800000e-01,UNK
439,2437060,1,3.187100,1.244770000e-06,2.45497e+06,2.011420000e-04,6.9630,6.5810000e-03,AFP
440,2437112,1,18.798300,1.973730000e-04,2.45497e+06,8.708250000e-03,4.2100,1.0070000e+00,AFP
441,2437112,2,9.399230,1.153450000e-04,2.45497e+06,9.892200000e-03,3.9560,1.5170000e+00,AFP
442,2445298,1,3.240990,3.187970000e-05,2.45497e+06,6.322030000e-03,3.1760,2.4440000e-01,UNK
443,2445975,1,3.388860,1.604770000e-06,2.45496e+06,2.782610000e-04,2.3840,1.0670000e-01,AFP
444,2445975,2,3.389320,9.935030000e-06,2.45496e+06,2.104390000e-03,2.0610,4.6700000e-01,AFP
445,2570760,1,7.372480,2.335230000e-04,2.45497e+06,2.603060000e-02,16.5500,8.0890000e-01,UNK
446,2570767,1,1.891210,1.605290000e-05,2.45497e+06,4.586900000e-03,4.9220,9.2780000e-01,AFP
447,2570773,1,1.891360,7.217720000e-06,2.45497e+06,2.799310000e-03,3.8820,9.8210000e-02,AFP
448,2581457,1,2.617510,2.785190000e-05,2.45497e+06,6.059940000e-03,4.8010,9.7560000e-01,AFP
449,2581457,2,2.616820,3.739130000e-05,2.45497e+06,8.042770000e-03,9.0110,1.1840000e+01,AFP
450,2581457,3,1.309690,1.524570000e-05,2.45496e+06,4.890590000e-03,2.8680,1.2650000e+00,UNK
451,2581554,1,47.148400,5.006240000e-05,2.45501e+06,8.937180000e-04,3.1670,2.0120000e-01,PC
452,2708270,2,596.966000,7.233800000e-03,2.45503e+06,7.718820000e-03,3.5290,9.1060000e-01,UNK
453,2708278,1,1.891220,9.514800000e-06,2.45497e+06,2.702720000e-03,3.9150,1.0080000e+00,AFP
454,2708286,1,1.891310,8.672190000e-06,2.45497e+06,2.509410000e-03,4.0060,8.6420000e-01,AFP
455,2708343,1,1.891280,8.323210000e-06,2.45497e+06,2.462480000e-03,4.2220,6.3730000e-01,AFP
456,2718630,2,1.298980,1.279870000e-05,2.45497e+06,3.910530000e-03,3.2500,1.4990000e+00,AFP
457,2718630,3,1.299040,1.385490000e-05,2.45497e+06,4.511650000e-03,3.0350,1.6140000e+00,AFP
458,2718672,1,0.996219,1.187430000e-05,2.45497e+06,3.153760000e-03,1.9200,2.0270000e-01,UNK
459,2718778,1,3.924530,1.499060000e-05,2.45497e+06,2.799530000e-03,3.5260,4.9770000e-01,PC
460,2851100,1,0.890086,6.422580000e-06,2.45497e+06,1.165690000e-03,0.9813,1.3660000e-01,AFP
461,2851100,2,0.890067,1.462730000e-05,2.45496e+06,2.884350000e-03,1.0690,1.8050000e-01,AFP
462,2852528,1,11.961600,1.010800000e-04,2.45496e+06,7.361790000e-03,3.2390,1.0380000e+00,AFP
463,2852560,1,11.961300,0.000000000e+00,2.45496e+06,0.000000000e+00,3.0000,0.0000000e+00,AFP
464,2852560,2,11.961300,5.764310000e-07,2.45497e+06,4.179180000e-05,7.8730,3.0840000e-03,AFP
465,2970836,1,1.659390,2.978740000e-05,2.45497e+06,1.183090000e-02,5.7790,7.3850000e-01,AFP
466,2970836,2,1.659360,2.298510000e-05,2.45497e+06,1.767670000e-02,9.4000,4.8300000e+00,AFP
467,2971415,1,7.355920,1.068340000e-04,2.45497e+06,1.098500000e-02,14.5800,2.3330000e+00,AFP
468,1432214,1,161.788000,3.594880000e-05,2.45505e+06,1.811190000e-04,5.2990,1.3280000e-02,AFP
469,1432214,2,161.778000,3.148950000e-03,2.45506e+06,1.463950000e-02,7.5960,2.2310000e+00,AFP
470,1432789,1,9.931420,6.005150000e-05,2.45497e+06,4.863660000e-03,5.9670,4.1530000e-01,PC
471,1432789,2,4.578300,4.295880000e-05,2.45497e+06,6.789800000e-03,3.8670,6.6630000e-01,PC
472,1718290,2,0.877386,1.222390000e-05,2.45496e+06,2.789510000e-03,1.5890,2.3390000e-01,AFP
473,1718290,3,0.877344,1.540320000e-05,2.45497e+06,2.851910000e-03,1.0450,1.5680000e-01,AFP
474,1718594,1,2.718720,1.798350000e-05,2.45497e+06,3.953710000e-03,6.8840,2.3570000e+00,AFP
475,1718594,2,2.718620,2.344560000e-05,2.45496e+06,5.180310000e-03,5.9660,5.2180000e-01,AFP
476,1996180,2,5.422040,3.569940000e-05,2.45497e+06,4.819790000e-03,2.8170,2.6750000e-01,PC
477,1996456,1,0.647418,1.408410000e-05,2.45496e+06,1.683990000e-03,1.6100,3.4920000e-01,UNK
478,1996679,1,145.563000,2.998550000e-04,2.45498e+06,1.673560000e-03,5.7450,1.3130000e-01,AFP
479,1996679,2,145.556000,1.478600000e-03,2.45511e+06,6.985460000e-03,5.9690,1.7510000e+00,AFP
480,2159852,2,1.385250,1.247180000e-05,2.45497e+06,2.008000000e-03,2.1870,1.9320000e-01,AFP
481,2159852,3,1.385310,1.433070000e-05,2.45496e+06,1.774250000e-03,2.1110,1.2210000e-01,AFP
482,2159852,4,1.583020,0.000000000e+00,2.45496e+06,0.000000000e+00,6.0000,0.0000000e+00,UNK
483,2161536,1,16.855900,5.839850000e-05,2.45497e+06,2.983090000e-03,2.3720,5.1650000e-01,PC
484,2161623,1,2.283550,0.000000000e+00,2.45497e+06,0.000000000e+00,3.5000,0.0000000e+00,AFP
485,2300603,1,3.250220,1.054130000e-04,2.45497e+06,2.197640000e-02,3.9650,9.7390000e-01,AFP
486,2300603,2,3.251840,7.348360000e-05,2.45497e+06,1.865040000e-02,5.7140,2.0820000e-01,AFP
487,2300603,3,3.251450,7.849560000e-05,2.45497e+06,2.513640000e-02,6.4980,3.4640000e-01,AFP
488,2300603,4,3.251540,0.000000000e+00,2.45497e+06,0.000000000e+00,12.0000,0.0000000e+00,AFP
